lat,lon,avg_smi,total_drought_pct,unusual_dry_pct,moderate_drought_pct,severe_drought_pct,extreme_drought_pct,exceptional_drought_pct,drought_intensity,trend,drought_resistance
47.587494490212976,8.489593256086406,0.2797331,41.66666666666667,20.0,15.0,13.333333333333334,6.666666666666667,6.666666666666667,0.0770286,-0.03211531,0.0
47.59217774545227,7.584857801715068,0.21260329,63.33333333333333,8.333333333333332,13.333333333333334,10.0,8.333333333333332,31.666666666666664,0.053169616,0.121276736,0.0
47.59421072366646,7.637892409069447,0.2736214,46.666666666666664,13.333333333333334,13.333333333333334,11.666666666666666,13.333333333333334,8.333333333333332,0.06771462,-0.024457186,0.0
47.59621924387442,7.690932808583862,0.31890616,38.333333333333336,23.333333333333332,16.666666666666664,8.333333333333332,10.0,3.3333333333333335,0.09365783,-0.09031458,0.0
47.59820329936998,7.743978930930851,0.3111327,43.333333333333336,18.333333333333332,21.666666666666668,10.0,8.333333333333332,3.3333333333333335,0.10185916,-0.10119167,0.0
47.60016288352735,7.79703070673523,0.32107612,41.66666666666667,21.666666666666668,20.0,11.666666666666666,6.666666666666667,3.3333333333333335,0.10343543,-0.08211225,0.0
47.60209798980118,7.850088066574658,0.3430521,36.666666666666664,21.666666666666668,16.666666666666664,13.333333333333334,3.3333333333333335,3.3333333333333335,0.09272886,-0.044272184,0.0
47.60400861172665,7.903150940980191,0.3214493,41.66666666666667,20.0,18.333333333333332,15.0,5.0,3.3333333333333335,0.09365418,-0.033402115,0.0
47.605894742919524,7.956219260436862,0.2661521,50.0,18.333333333333332,18.333333333333332,15.0,10.0,6.666666666666667,0.09197556,-0.1184119,0.0
47.60775637707623,8.009292955384232,0.2640688,48.333333333333336,23.333333333333332,16.666666666666664,13.333333333333334,11.666666666666666,6.666666666666667,0.08567497,-0.1013193,0.0
47.609593507973905,8.062371956216959,0.2722415,43.333333333333336,25.0,13.333333333333334,10.0,11.666666666666666,8.333333333333332,0.07455106,-0.09311865,0.0
47.611406129470474,8.115456193285361,0.3219484,45.0,11.666666666666666,21.666666666666668,8.333333333333332,11.666666666666666,3.3333333333333335,0.094548434,-0.030693412,0.0
47.61319423550472,8.16854559689599,0.30225632,41.66666666666667,15.0,13.333333333333334,16.666666666666664,6.666666666666667,5.0,0.08736855,-0.06534794,0.0
47.61495782009635,8.221640097312198,0.34232667,38.333333333333336,10.0,18.333333333333332,8.333333333333332,11.666666666666666,0.0,0.10203743,-0.026691824,0.0
47.61669687734602,8.274739624754707,0.28999922,43.333333333333336,15.0,20.0,13.333333333333334,6.666666666666667,3.3333333333333335,0.094110526,-0.015832812,0.0
47.61841140143546,8.327844109402168,0.28827152,41.66666666666667,13.333333333333334,15.0,16.666666666666664,3.3333333333333335,6.666666666666667,0.08889751,-0.04755655,0.0
47.62010138662749,8.380953481391755,0.28030425,46.666666666666664,11.666666666666666,20.0,16.666666666666664,3.3333333333333335,6.666666666666667,0.096201904,-0.07128115,0.0
47.62176682726609,8.43406767081971,0.27037773,46.666666666666664,18.333333333333332,15.0,18.333333333333332,6.666666666666667,6.666666666666667,0.08752817,-0.09712836,0.0
47.623407717776466,8.487186607741942,0.27515304,46.666666666666664,16.666666666666664,18.333333333333332,13.333333333333334,8.333333333333332,6.666666666666667,0.08746039,-0.09767148,0.0
47.62599159751385,7.528766693532765,0.28061306,48.333333333333336,16.666666666666664,10.0,10.0,20.0,8.333333333333332,0.06404963,0.0874643,0.0
47.62805159837889,7.58183149364394,0.23342289,56.666666666666664,13.333333333333334,6.666666666666667,11.666666666666666,10.0,28.333333333333332,0.040511448,0.16207513,0.0
47.630087117662356,7.63490216956112,0.23705791,56.666666666666664,15.0,11.666666666666666,11.666666666666666,13.333333333333334,20.0,0.06134641,0.0435666,0.0
47.63209814856223,7.687978651837668,0.29695922,40.0,15.0,8.333333333333332,16.666666666666664,10.0,5.0,0.07065511,-0.07717566,0.0
47.63408468435696,7.741060870978464,0.30987054,38.333333333333336,16.666666666666664,11.666666666666666,11.666666666666666,13.333333333333334,1.6666666666666667,0.07792145,-0.09805757,0.0
47.636046718405545,7.794148757440473,0.30879748,41.66666666666667,16.666666666666664,15.0,11.666666666666666,13.333333333333334,1.6666666666666667,0.08688292,-0.11052826,0.0
47.63798424414765,7.847242241633301,0.3502208,38.333333333333336,20.0,18.333333333333332,15.0,1.6666666666666667,3.3333333333333335,0.10009824,-0.0508945,0.0
47.63989725510362,7.900341253919763,0.3233777,38.333333333333336,20.0,11.666666666666666,15.0,6.666666666666667,5.0,0.07699024,-0.05061415,0.0
47.64178574487457,7.953445724616445,0.28847063,46.666666666666664,18.333333333333332,13.333333333333334,16.666666666666664,10.0,6.666666666666667,0.07964834,-0.12088433,0.0
47.64364970714246,8.00655558399428,0.28742865,53.333333333333336,10.0,21.666666666666668,13.333333333333334,13.333333333333334,5.0,0.09261442,-0.115245745,0.0
47.64548913567014,8.059670762279103,0.27250302,48.333333333333336,20.0,16.666666666666664,11.666666666666666,10.0,10.0,0.07939765,-0.10105543,0.0
47.647304024301455,8.112791189652231,0.30529243,43.333333333333336,16.666666666666664,13.333333333333334,11.666666666666666,13.333333333333334,5.0,0.07992736,-0.061484814,0.0
47.64909436696126,8.165916796251025,0.3526603,36.666666666666664,21.666666666666668,13.333333333333334,16.666666666666664,3.3333333333333335,3.3333333333333335,0.083496556,-0.01602441,0.0
47.65086015765553,8.219047512169467,0.34836105,40.0,20.0,18.333333333333332,11.666666666666666,8.333333333333332,1.6666666666666667,0.09673888,-0.011000395,0.0
47.652601390471375,8.272183267458724,0.35763845,40.0,11.666666666666666,23.333333333333332,8.333333333333332,6.666666666666667,1.6666666666666667,0.10887674,-0.009287864,1.5017238060633318
47.65431805957716,8.32532399212773,0.33149746,36.666666666666664,20.0,18.333333333333332,8.333333333333332,8.333333333333332,1.6666666666666667,0.09230865,-0.050005883,0.0
47.65601015922252,8.378469616143745,0.30999222,41.66666666666667,16.666666666666664,23.333333333333332,6.666666666666667,6.666666666666667,5.0,0.100630544,-0.09187622,0.0
47.65767768373844,8.431620069432947,0.27896443,45.0,15.0,15.0,18.333333333333332,5.0,6.666666666666667,0.091663755,-0.06434497,0.0
47.65932062753732,8.484775281880994,0.33927637,38.333333333333336,15.0,23.333333333333332,6.666666666666667,3.3333333333333335,5.0,0.103415094,-0.042562693,0.0
47.66186250443833,7.5256983860564635,0.3304517,43.333333333333336,5.0,15.0,11.666666666666666,16.666666666666664,0.0,0.08883352,-0.01424408,0.0
47.66392508022209,7.578799309761118,0.29771748,45.0,13.333333333333334,11.666666666666666,13.333333333333334,11.666666666666666,8.333333333333332,0.06969532,0.0077923536,0.0
47.66596314402205,7.631906123687618,0.25226313,53.333333333333336,18.333333333333332,10.0,8.333333333333332,15.0,20.0,0.05738347,0.045131683,0.0
