UJAHR,XGCSWGS84,YGCSWGS84
2019,"9,700964153000030","53,582378885000100"
2019,"9,812629334000060","53,657122352000000"
2019,"9,967291284000060","53,837875986000000"
2019,"10,712278495000000","53,868483436000100"
2019,"9,945360246000060","53,838399914000000"
2019,"10,671882496000000","53,869247866000100"
2019,"9,673218808000060","53,753764209000100"
2019,"10,638266423000100","53,854812675000100"
2019,"9,663932075000050","53,758700872000100"
2019,"10,842076164000000","54,118577128000000"
2019,"9,427950314000040","54,515508706000000"
2019,"9,650465317000060","53,754161414000100"
2019,"10,130523407000100","54,314615553000100"
2019,"9,651208565000050","54,307618436000000"
2019,"10,133063893000000","54,318388693000000"
2019,"9,900358333000040","53,733563210000100"
2019,"9,999319427000050","54,070174311000100"
2019,"10,130623007000100","54,356197389000000"
2019,"9,110553250000070","54,196838678000100"
2019,"9,414147940000020","54,804082962000100"
2019,"10,684294974000100","53,921509393000100"
2019,"9,996259122000030","53,681745109000100"
2019,"9,703236985000050","53,744807434000100"
2019,"9,089472935000060","54,192262065000100"
2019,"10,642349159000000","53,857416636000000"
2019,"9,837679580000040","53,632077446000000"
2019,"9,482342857000050","54,805089765000000"
2019,"10,236077254000100","53,678193915000100"
2019,"9,989938089000080","54,087879140000000"
2019,"10,200086954000000","53,956150399000100"
2019,"9,398202027000030","54,759511396000100"
2019,"9,913822422000070","53,665284327000100"
2019,"10,662572602000100","53,869706497000000"
2019,"10,285151775000000","53,662369472000100"
2019,"10,140510879000000","54,307519642000000"
2019,"9,767311858000030","53,797596520000100"
2019,"10,883347669000000","54,219564639000100"
2019,"9,961588638000020","54,077908340000100"
2019,"10,788621306000000","53,692337903000100"
2019,"10,028171747000000","53,693603221000000"
2019,"10,665082318000000","53,892560408000100"
2019,"9,879447187000040","53,921565043000000"
2019,"9,998380269000050","53,682511548000000"
2019,"10,409278235000000","53,608754641000100"
2019,"10,708169828000100","53,875298647000100"
2019,"9,985220516000030","54,125293993000100"
2019,"9,894243529000050","53,923354791000100"
2019,"9,168440904000020","54,382546417000100"
2019,"10,143774500000100","54,326790697000000"
2019,"9,497944688000080","53,910454959000000"
2019,"10,704554840000100","54,038007759000000"
2019,"10,263395033000100","53,663899526000100"
2019,"9,443451649000050","54,782696629000000"
2019,"9,090016013000030","54,200129770000000"
2019,"9,929097628000020","53,761093389000100"
2019,"9,678764244000040","53,602976250000000"
2019,"10,445911769000100","53,922158956000000"
2019,"10,667101078000000","53,863585177000100"
2019,"10,661726022000000","53,888216825000000"
2019,"9,660921479000020","54,308105094000000"
2019,"9,427520983000020","54,786992884000000"
2019,"9,995407368000030","54,073887647000000"
2019,"10,748896510000100","53,867759447000000"
2019,"9,791081998000040","53,652829954000000"
2019,"10,664258530000000","53,875460476000100"
2019,"9,980968372000060","54,076449731000100"
2019,"9,703807915000030","53,581355515000000"
2019,"10,640026738000100","53,853154883000100"
2019,"10,812093910000000","54,107035564000100"
2019,"10,069954288000100","54,324615732000000"
2019,"9,163768037000070","54,365995814000000"
2019,"10,133578215000100","54,337513248000100"
2019,"10,125717618000100","54,312072941000100"
2019,"10,682219739000100","53,851098226000000"
2019,"9,660118731000070","53,760064389000000"
2019,"8,981382524000030","54,611430432000100"
2019,"9,767360414000050","54,636667372000000"
2019,"8,308790514000070","54,902780252000100"
2019,"9,849175182000070","53,598770118000100"
2019,"9,263975580000020","53,994441827000100"
2019,"9,987959064000050","54,070073255000100"
2019,"9,742657963000060","53,787720572000100"
2019,"10,666711895000000","53,872768800000100"
2019,"10,110302579000100","54,302452935000100"
2019,"9,837429193000050","54,460682527000100"
2019,"9,810702033000040","54,484650902000100"
2019,"10,251582176000100","53,551149302000100"
2019,"9,383342782000060","54,776652352000000"
2019,"10,675005386000100","53,866171118000100"
2019,"10,675152321000000","54,318171506000100"
2019,"10,705151859000100","53,854596440000100"
2019,"10,739614108000100","53,850645182000100"
2019,"10,204034248000000","53,540112915000100"
2019,"10,468249299000000","53,979167487000000"
2019,"9,409957781000060","54,799483611000000"
2019,"10,077309052000000","54,332103169000100"
2019,"10,238996375000100","53,510338329000000"
2019,"10,819070544000100","54,105695413000000"
2019,"10,164575648000000","54,297235424000100"
2019,"10,110848639000000","54,307682389000000"
2019,"10,122082787000100","54,319864337000100"
2019,"10,677026456000000","53,875144392000000"
2019,"10,702906844000000","53,851079279000000"
2019,"9,791896854000070","53,686837392000000"
2019,"9,649660111000060","53,701780089000100"
2019,"10,672253113000100","53,869983693000100"
2019,"9,993917891000020","54,066756388000000"
2019,"9,795812772000030","53,662622000000100"
2019,"9,793888119000030","53,663094435000100"
2019,"9,618262002000050","53,810995415000000"
2019,"9,937706432000030","53,748322706000100"
2019,"10,155133290000000","54,337609612000100"
2019,"10,128660375000000","54,310950565000000"
2019,"9,976579950000030","54,066948211000100"
2019,"9,460514385000070","53,789048991000100"
2019,"10,155243606000100","54,311962832000100"
2019,"9,399544530000070","54,758023333000000"
2019,"9,530989026000040","54,529319634000000"
2019,"9,618114554000040","53,964620046000100"
2019,"9,873536013000040","54,324707757000100"
2019,"8,489463078000030","54,692089173000100"
2019,"9,512325979000030","53,927459312000100"
2019,"9,961321911000030","53,838277974000100"
2019,"9,602809419000040","53,669318430000000"
2019,"10,682573665000100","53,850957142000000"
2019,"9,948585074000050","54,635802578000000"
2019,"9,702847600000040","53,585730108000100"
2019,"10,129822295000100","54,360629407000000"
2019,"9,438543694000030","54,793062196000100"
2019,"10,229031428000000","53,685044870000100"
2019,"9,843849978000040","54,459165223000100"
2019,"9,511056691000020","53,923934260000100"
2019,"9,998226514000070","54,071801858000100"
2019,"8,348789851000050","54,898994468000100"
2019,"9,488560919000070","54,802730356000000"
2019,"10,394315717000000","53,440512528000100"
2019,"9,706524408000060","53,581365127000000"
2019,"8,986417920000070","53,948753470000000"
2019,"10,674359755000100","53,864923793000100"
2019,"10,274743436000100","53,720161616000000"
2019,"10,366462326000000","53,810559996000100"
2019,"10,139122052000100","54,310502660000100"
2019,"9,985531501000030","54,331327420000000"
2019,"10,143520592000100","54,323249588000100"
2019,"10,126750792000100","54,322192017000100"
2019,"10,741664680000000","53,812965907000000"
2019,"10,014804711000100","54,424719106000100"
2019,"10,670353288000100","53,857740180000100"
2019,"10,654599801000100","53,884207813000000"
2019,"10,127759987000000","54,326262092000000"
2019,"9,700962778000080","53,582386175000100"
2019,"10,523898380000000","54,148279372000000"
2019,"10,121311724000100","54,324971504000100"
2019,"9,638808015000050","54,318188951000100"
2019,"9,466157789000020","54,808285429000100"
2019,"10,030329752000100","53,686795186000000"
2019,"10,560658364000100","54,177355702000100"
2019,"9,723519659000030","53,690020877000100"
2019,"10,844937770000100","53,941700120000100"
2019,"9,395220526000060","54,761818657000000"
2019,"8,875098691000060","54,131959642000000"
2019,"10,130583618000100","54,359861295000000"
2019,"9,963687667000050","53,834844499000000"
2019,"10,674633789000000","53,865765510000100"
2019,"10,251783811000100","53,708362978000100"
2019,"10,691775576000100","53,858507029000100"
2019,"10,243833107000100","53,673703514000100"
2019,"9,469515583000030","54,815098562000100"
2019,"10,189953289000100","54,339160086000000"
2019,"10,054446701000100","54,325186540000100"
2019,"10,663263801000000","53,891961114000100"
2019,"10,612050900000000","53,870461851000100"
2019,"9,547586422000050","54,834117247000100"
2019,"9,988367612000050","54,067679525000100"
2019,"9,803318552000060","53,660420668000000"
2019,"9,068812394000080","54,476954456000000"
2019,"9,650319904000070","53,754130367000100"
2019,"10,112307872000000","54,333040948000100"
2019,"10,207346416000100","53,539857624000000"
2019,"9,691176903000040","53,790733826000100"
2019,"9,702926346000030","54,293833941000100"
2019,"10,681024637000100","53,855599035000100"
2019,"8,292609652000070","54,841560902000000"
2019,"10,113663836000100","54,332803248000100"
2019,"9,431028664000050","54,796006689000100"
2019,"10,207058158000100","54,332232418000000"
2019,"10,733209766000100","53,705042494000100"
2019,"10,127733350000000","54,311298188000100"
2019,"9,795356089000050","53,662641156000100"
2019,"10,982656482000000","54,372851208000000"
2019,"11,134285284000000","54,430604749000100"
2019,"10,767492603000100","54,013685516000100"
2019,"10,187305872000000","54,348170249000100"
2019,"10,149389356000000","53,679164171000100"
2019,"8,285057884000030","54,774917166000100"
2019,"10,123662139000000","54,317939957000100"
2019,"9,576540112000030","53,946697935000000"
2019,"10,974542777000100","54,374191283000100"
2019,"9,400665896000020","54,664149812000100"
2019,"10,133141382000100","54,334044965000000"
2019,"10,761356532000000","53,555373392000000"
2019,"10,133057105000000","54,333777987000100"
2019,"10,723654020000000","53,864690897000100"
2019,"10,250952062000100","53,488533031000000"
2019,"9,676117231000040","54,314955122000100"
2019,"10,673816800000100","53,863327062000100"
2019,"9,855427775000070","54,163418679000100"
2019,"10,169527285000100","54,298193617000000"
2019,"9,988193622000040","54,078176813000000"
2019,"10,215391065000100","53,542800539000000"
2019,"10,130607203000100","54,356321354000000"
2019,"10,373378684000000","54,388785105000100"
2019,"10,581984707000100","54,294419541000100"
2019,"10,663377678000100","53,853824147000100"
2019,"10,711471119000100","53,863664497000100"
2019,"10,266192400000000","54,264572437000000"
2019,"9,987588134000020","54,070683026000000"
2019,"9,595131913000050","54,303372120000100"
2019,"9,964641099000060","53,555065863000000"
2019,"10,697610661000100","53,922215778000100"
2019,"9,511031388000050","53,923987622000000"
2019,"10,132036762000000","54,330942304000100"
2019,"10,649075150000000","53,861252548000000"
2019,"9,785419735000060","53,658474163000100"
2019,"9,567359390000040","54,525784117000100"
2019,"10,721130126000000","53,824957069000100"
2019,"10,112496660000000","54,303567391000100"
2019,"10,039169446000100","53,558640158000100"
2019,"10,407632248000000","53,601857630000000"
2019,"10,657392110000000","53,899443915000100"
2019,"9,698702934000040","53,583674952000100"
2019,"9,450048890000060","54,782232011000100"
2019,"10,040999278000100","53,552599246000100"
2019,"10,272704414000000","54,220437758000100"
2019,"9,976993878000030","53,465156519000100"
2019,"10,128091595000100","54,311811937000100"
2019,"10,720771523000100","53,864475960000100"
2019,"10,806221008000000","53,915330491000100"
2019,"9,911163201000020","53,634336514000000"
2019,"10,660986718000100","53,868612881000000"
2019,"9,651163409000050","53,754297138000000"
2019,"9,901367358000070","53,470986748000000"
2019,"9,978103178000030","53,549352980000000"
2019,"9,428149077000060","54,515530955000000"
2019,"10,016816143000000","53,684220642000100"
2019,"9,926393071000060","53,632288838000100"
2019,"9,009298132000030","53,948920201000100"
2019,"10,138426197000100","54,307393751000100"
2019,"8,388849546000070","54,627066719000000"
2019,"9,679097697000030","54,315926562000100"
2019,"8,793782317000020","54,330883015000000"
2019,"9,677238473000050","53,676180872000000"
2019,"10,481087261000000","53,501966321000100"
2019,"9,437559689000070","54,780300218000000"
2019,"10,234306558000100","53,670636003000000"
2019,"9,951841900000030","53,561907422000000"
2019,"10,384125741000000","53,802367435000100"
2019,"9,978572451000050","53,549313610000100"
2019,"9,648674990000080","53,752648443000100"
2019,"9,471273621000020","54,815810618000100"
2019,"9,789748442000080","54,086735297000100"
2019,"9,910936526000060","53,690981782000100"
2019,"10,277373736000100","54,226976927000100"
2019,"10,804705392000100","53,912657620000100"
2019,"9,631301974000050","54,309876301000000"
2019,"10,566339794000000","53,370310003000000"
2019,"10,666962298000000","53,870273599000000"
2019,"9,983858132000020","53,592211827000000"
2019,"10,226272790000100","53,545206893000100"
2019,"10,250402793000000","53,510452594000100"
2019,"10,026060185000100","53,551241900000000"
2019,"10,796452257000100","54,101009764000100"
2019,"10,144729314000100","54,306983345000000"
2019,"10,720454784000000","53,864447834000000"
2019,"10,279419804000000","54,240370453000100"
2019,"10,217146317000100","53,513511696000100"
2019,"9,538148695000080","54,497389523000000"
2019,"10,298478721000000","53,937826435000000"
2019,"10,171190155000000","54,320060817000100"
2019,"9,894264740000040","53,471742408000100"
2019,"10,641977967000100","53,844983289000000"
2019,"9,070862308000070","54,145802812000100"
2019,"9,816358200000030","53,577436501000100"
2019,"9,963760197000060","53,599988505000100"
2019,"9,463342190000050","54,809411783000000"
2019,"10,262375093000100","53,730751335000000"
2019,"9,981639432000070","54,072659707000100"
2019,"8,879726328000060","54,766119931000000"
2019,"9,960676734000060","53,607604666000000"
2019,"10,558931268000000","54,167305569000100"
2019,"9,443519131000070","54,782916820000100"
2019,"9,967369244000050","53,591030863000100"
2019,"9,426230973000030","54,800182604000000"
2019,"9,768773881000070","54,656072911000100"
2019,"9,452629754000040","54,797925702000000"
2019,"10,259352482000100","53,728494432000000"
2019,"10,747529256000100","54,023695442000100"
2019,"10,128541884000100","54,320547274000000"
2019,"9,887344418000060","53,624708905000000"
2019,"10,169497182000000","53,999645511000000"
2019,"10,155292125000100","54,311994822000000"
2019,"10,125101380000000","54,306095692000000"
2019,"9,826746186000040","53,470990228000100"
2019,"10,423126972000000","53,493807212000000"
2019,"8,309525002000040","54,906852661000100"
2019,"9,792291410000080","53,663440456000000"
2019,"10,048500279000100","53,552191480000000"
2019,"10,188516541000100","54,326460369000100"
2019,"9,976517661000060","54,414419107000100"
2019,"10,667322967000100","53,872086667000100"
2019,"10,368257075000000","53,437535414000100"
2019,"9,650567445000040","53,748160482000100"
2019,"10,118555410000100","54,305193691000100"
2019,"10,269151919000000","54,368092568000100"
2019,"10,139930730000100","54,336435562000100"
2019,"9,790711552000060","53,580599260000000"
2019,"9,527971815000060","53,923016531000000"
2019,"9,948938579000070","53,562260814000100"
2019,"9,082670986000040","54,194019023000100"
2019,"10,675419828000000","53,898036393000000"
2019,"10,691118141000100","53,906617714000000"
2019,"10,250780000000100","53,508569401000000"
2019,"10,240941537000000","53,685674691000000"
2019,"10,176865275000100","54,303640899000100"
2019,"9,008627377000040","53,953295082000100"
2019,"9,394429829000050","54,775452805000000"
2019,"9,823189659000040","53,654701610000100"
2019,"9,949603712000060","53,832253111000100"
2019,"10,125974250000100","54,321253997000000"
2019,"10,490182556000000","53,835483637000000"
2019,"9,854960538000060","53,789849668000000"
2019,"10,232989283000100","53,683260950000000"
2019,"10,369514622000100","53,808690708000000"
2019,"9,430566002000040","54,779919950000100"
2019,"10,138652239000100","54,328624612000100"
2019,"10,125051803000100","54,338724043000100"
2019,"9,668460021000040","54,313158075000000"
2019,"9,760417600000040","54,638612791000100"
2019,"9,897110439000070","54,746238246000100"
2019,"9,978202350000060","53,464783466000000"
2019,"9,090112707000060","54,186022149000100"
2019,"10,027717693000100","54,009096366000100"
2019,"9,919533625000040","53,564007854000100"
2019,"9,945383254000040","53,471050829000000"
2019,"10,230477914000100","53,479873785000100"
2019,"9,826916338000050","53,471002558000100"
2019,"9,947339492000030","53,562601313000100"
2019,"9,907618329000060","53,647553196000000"
2019,"9,889414234000070","53,471916054000100"
2019,"9,966934700000020","53,582689929000100"
2019,"9,888363401000050","53,471958858000100"
2019,"9,963380047000040","53,579106456000000"
2019,"8,662036411000030","50,108727780000000"
2019,"10,206828715000000","53,488236102000000"
2019,"10,018079252000100","53,544943704000000"
2019,"9,961764761000040","53,448184127000000"
2019,"10,217727873000100","53,486995546000100"
2019,"8,575333818000050","53,547699124000100"
2019,"9,964146192000040","53,556887457000100"
2019,"9,909790703000060","53,627364551000000"
2019,"9,978294098000050","53,549339054000000"
2019,"10,040960581000000","53,552598384000100"
2019,"9,965667685000030","53,553284080000000"
2019,"10,028323407000100","53,569260623000000"
2019,"10,019082270000100","53,580251024000100"
2019,"9,965765400000070","53,597251710000100"
2019,"9,955263086000060","53,445501013000100"
2019,"9,962549658000060","53,469551751000000"
2019,"9,908815977000070","53,622950472000100"
2019,"9,980629481000050","53,548957901000100"
2019,"9,844550695000070","53,472722899000100"
2019,"9,996110464000030","53,594025837000100"
2019,"9,839763873000040","53,472263098000000"
2019,"9,944296795000070","53,570845722000100"
2019,"9,850909795000060","53,472634194000100"
2019,"9,988725970000080","53,592737710000100"
2019,"10,210389568000000","53,487462028000000"
2019,"9,952581718000030","53,571469895000100"
2019,"9,840284353000070","53,472315375000100"
2019,"10,197688101000000","53,493157804000100"
2019,"10,197530048000000","53,493230297000100"
2019,"9,998978727000070","53,594499588000100"
2019,"10,028610730000000","53,569021187000000"
2019,"9,529145368000060","51,286766820000100"
2019,"8,541906918000050","49,651926266000000"
2019,"9,969744612000060","53,450650925000000"
2019,"9,964436302000020","53,580485375000100"
2019,"9,907569529000060","53,618025036000100"
2019,"9,826686430000050","53,470985897000000"
2019,"10,025554656000100","53,552806671000000"
2019,"8,818151131000040","53,046770967000000"
2019,"9,908553613000040","53,621773590000000"
2019,"9,969090227000040","53,584819889000100"
2019,"9,965903145000030","53,553073078000100"
2019,"9,970440555000040","53,584339675000100"
2019,"10,048724859000100","53,552165307000100"
2019,"10,204721459000000","53,488274984000000"
2019,"9,911427262000080","53,635981797000100"
2019,"9,945471641000040","53,471044637000000"
2019,"9,963121799000020","53,469438826000000"
2019,"10,207198007000000","53,488229962000000"
2019,"9,941438026000070","53,439551629000100"
2019,"9,995851798000050","53,593922181000000"
2019,"8,160139706000050","50,142628041000100"
2019,"8,752966647000050","50,253831023000000"
2019,"9,504600954000070","51,316387084000000"
2019,"8,720607961000040","50,100174598000100"
2019,"8,248175059000060","50,032738929000100"
2019,"8,273740082000070","50,079623995000100"
2019,"9,680128664000050","50,547868807000000"
2019,"9,482683485000050","51,317086102000100"
2019,"8,643308222000030","49,876494695000100"
2019,"8,803801013000050","49,850050477000100"
2019,"8,493030222000070","49,914256199000100"
2019,"9,469886831000050","51,324815954000000"
2019,"8,758554023000050","50,105674814000100"
2019,"9,003245635000040","49,685901433000000"
2019,"8,264057450000050","50,102865969000100"
2019,"8,715319072000060","50,099472431000000"
2019,"8,421645671000020","50,599453331000100"
2019,"9,703897748000030","50,870327861000100"
2019,"9,004092718000040","49,687511305000000"
2019,"9,470367238000050","51,287671831000100"
2019,"8,403620548000050","50,218390226000100"
2019,"8,735122796000040","49,597254480000100"
2019,"8,578175500000040","50,092174438000000"
2019,"9,538811597000060","51,121275054000100"
2019,"8,566919564000050","50,119997782000000"
2019,"8,592709678000060","50,100074560000100"
2019,"9,448493392000050","51,274667290000100"
2019,"8,592591419000030","50,194044449000000"
2019,"8,825892704000070","49,804243186000100"
2019,"9,672862614000050","50,556811448000100"
2019,"9,490099879000070","51,337016661000100"
2019,"9,500659012000030","51,318793794000000"
2019,"8,708256435000070","50,117276303000000"
2019,"8,991250556000070","49,685308913000000"
2019,"8,045425306000030","50,446645349000100"
2019,"8,287600797000040","50,006332362000100"
2019,"8,238696745000030","50,039594522000100"
2019,"9,676558854000060","50,546918992000000"
2019,"9,680118518000030","50,555292705000100"
2019,"8,259364764000050","50,082939695000100"
2019,"8,715045780000030","50,534126920000100"
2019,"9,272340423000060","50,752662614000000"
2019,"9,500267099000040","51,318230845000100"
2019,"8,697369270000020","50,109420388000000"
2019,"9,473017144000040","51,290486975000100"
2019,"9,706720159000040","50,578601387000000"
2019,"9,676183921000070","50,543520422000000"
2019,"8,661676094000030","50,593765854000000"
2019,"8,209452061000040","50,076327461000100"
2019,"8,069687238000030","50,371953737000100"
2019,"8,033918810000050","50,432758795000000"
2019,"8,652921826000070","50,106382453000000"
2019,"9,480451687000030","51,315174999000100"
2019,"8,707686806000030","50,118150474000100"
2019,"8,671143219000040","50,089471768000100"
2019,"8,659232570000030","49,873130967000100"
2019,"9,540768852000040","51,134294810000000"
2019,"9,427826322000040","51,226887126000100"
2019,"8,250133168000050","50,404014735000000"
2019,"8,544103619000060","50,105717619000100"
2019,"8,676467792000040","50,132142987000100"
2019,"8,646471531000030","49,772417911000000"
2019,"8,656804008000050","49,871051482000000"
2019,"8,652912530000040","50,106378778000100"
2019,"8,969911727000070","50,066863164000000"
2019,"8,243011437000060","50,053656791000000"
2019,"8,236597804000040","50,077705048000000"
2019,"9,473500686000020","51,290954604000000"
2019,"8,300535579000040","50,007608758000100"
2019,"8,807973533000050","50,148545939000000"
2019,"9,504267354000040","51,316465316000100"
2019,"8,543982069000040","49,674055803000000"
2019,"8,036608183000060","50,406572059000000"
2019,"9,561645733000030","51,296873644000100"
2019,"8,190509054000070","50,045057861000000"
2019,"8,275781925000050","50,081589960000000"
2019,"8,229601404000050","50,081029663000000"
2019,"8,220753237000050","50,065852724000100"
2019,"8,506866725000070","50,090487347000100"
2019,"9,454045978000070","51,291475733000000"
2019,"8,717874324000040","50,657653848000100"
2019,"8,183012011000070","50,154693026000100"
2019,"7,930200754000060","49,979500538000100"
2019,"8,943600417000030","50,285390925000100"
2019,"8,239934556000040","50,038375058000000"
2019,"8,153987323000020","50,062938196000100"
2019,"8,636638320000030","49,870753714000000"
2019,"8,184833125000070","50,184382619000100"
2019,"9,496983155000070","51,332361000000000"
2019,"8,707025020000060","50,128490890000100"
2019,"9,738509923000040","50,833575252000100"
2019,"9,705942604000030","50,865149692000000"
2019,"8,854357660000060","49,614730054000100"
2019,"9,108042449000040","50,206967041000000"
2019,"8,502289848000030","50,560478462000000"
2019,"8,341888878000080","50,733598657000100"
2019,"8,560103150000030","50,101489585000100"
2019,"9,938683932000060","51,069211239000000"
2019,"8,308046678000040","50,722180032000000"
2019,"8,706040137000060","50,862268782000100"
2019,"8,848851882000080","50,593034342000100"
2019,"8,521194041000060","50,112279278000100"
2019,"9,375183333000050","50,282965736000100"
2019,"8,684026656000070","50,597308895000000"
2019,"9,791577304000040","50,751305258000100"
2019,"8,262244645000070","50,301017697000100"
2019,"9,634089881000020","51,282564997000100"
2019,"8,754911250000020","50,258585820000100"
2019,"9,379541629000070","50,208430074000000"
2019,"8,628296228000070","50,116020910000000"
2019,"9,444466926000080","51,313634705000000"
2019,"8,164472451000050","50,066449089000100"
2019,"8,468996998000020","50,083809741000000"
2019,"8,177147131000030","50,070178367000000"
2019,"9,452120388000030","51,308020247000100"
2019,"9,766980884000080","50,673619103000100"
2019,"9,675606191000040","50,557487434000100"
2019,"8,288601331000050","50,006658560000100"
2019,"8,287845567000030","50,082229051000100"
2019,"9,877141475000030","51,143953911000000"
2019,"9,450196267000020","51,363428383000000"
2019,"9,680125044000020","50,516559804000100"
2019,"9,465077354000070","51,312606688000100"
2019,"8,036025361000040","50,412070750000100"
2019,"8,244897474000030","50,041301446000000"
2019,"8,703914209000060","50,112627963000100"
2019,"8,807133335000060","50,145721485000100"
2019,"8,706227662000060","50,145689247000100"
2019,"8,669039398000050","50,106116300000100"
2019,"9,837825443000040","50,585900274000000"
2019,"8,891395215000050","50,123396475000100"
2019,"8,687689133000050","50,107135831000100"
2019,"8,788893690000070","50,098234893000000"
2019,"8,659123652000060","49,866952882000100"
2019,"8,640268037000060","49,639578763000000"
2019,"8,572472854000070","49,529599703000000"
2019,"8,628324723000050","50,132852415000100"
2019,"8,731396825000050","50,119136626000100"
2019,"9,472655156000030","51,290136892000100"
2019,"9,450200838000060","51,298671000000100"
2019,"8,462122176000040","49,605205407000000"
2019,"8,482887410000050","50,484141427000100"
2019,"8,205915252000070","50,068071554000000"
2019,"8,239861724000040","50,077826086000100"
2019,"9,339144865000040","50,161801376000000"
2019,"9,507814900000030","51,318017268000100"
2019,"8,740725134000060","50,094570593000100"
2019,"8,618631257000060","50,149213986000100"
2019,"8,665329374000070","50,184462132000100"
2019,"8,698523918000040","50,139564080000100"
2019,"8,236213219000040","50,080109437000000"
2019,"8,701017472000050","50,110585947000100"
2019,"8,268432670000040","50,482320261000000"
2019,"8,058767846000020","50,386201490000100"
2019,"8,774363615000030","50,800182006000100"
2019,"8,582835461000060","50,139700923000100"
2019,"8,062496362000050","50,385214501000100"
2019,"8,690996973000040","50,107023675000100"
2019,"8,569031778000070","50,302888085000100"
2019,"8,281455160000060","50,011539134000000"
2019,"9,499670784000050","51,321413033000100"
2019,"8,655246839000030","50,111726624000000"
2019,"8,538435068000070","50,179949084000000"
2019,"8,813767195000030","50,295111967000000"
2019,"8,295983151000030","50,058151567000000"
2019,"8,893655404000070","50,211374260000100"
2019,"8,242040788000050","50,062047386000100"
2019,"8,747716153000060","50,087169076000100"
2019,"8,252315917000030","50,062907637000100"
2019,"9,674926749000070","50,404904750000100"
2019,"8,634535763000030","49,755613036000100"
2019,"8,319014716000030","49,997036472000000"
2019,"8,708184203000030","50,577049969000000"
2019,"8,721811702000030","50,100447103000100"
2019,"8,562073639000060","49,970990275000100"
2019,"8,452669233000050","50,088373347000100"
2019,"8,824402544000070","49,798958367000100"
2019,"8,749768467000020","50,463496686000000"
2019,"8,611398341000040","49,985597589000100"
2019,"8,497116189000050","50,096935286000100"
2019,"8,741479795000030","49,942400781000100"
2019,"8,799130317000050","50,131033580000100"
2019,"9,868355214000080","50,488062098000100"
2019,"8,356648260000040","49,989925636000100"
2019,"8,994891725000060","49,662075116000000"
2019,"8,741686785000070","49,869493232000100"
2019,"9,500543399000040","51,317925498000100"
2019,"9,476342365000050","51,315593806000000"
2019,"8,699586071000060","50,141147431000000"
2019,"8,846753905000070","50,123834676000100"
2019,"8,278353916000070","50,095463061000000"
2019,"8,726824313000070","50,144456253000000"
2019,"8,641851062000060","49,863153931000100"
2019,"8,610971073000030","50,146310128000000"
2019,"8,506461122000080","49,945612375000100"
2019,"8,488807333000070","50,069649324000100"
2019,"8,190351338000030","50,045033390000100"
2019,"9,475944445000040","51,427026202000000"
2019,"9,425379240000040","51,366081979000100"
2019,"8,199329949000060","50,044637638000000"
2019,"8,557875982000040","50,102322701000000"
2019,"8,660630264000080","50,109353263000100"
2019,"8,640305239000040","51,024441019000100"
2019,"9,504804373000070","51,316126828000100"
2019,"8,754514405000070","50,142895417000000"
2019,"8,237071681000030","50,077682903000000"
2019,"8,561312155000050","50,049228102000000"
2019,"8,226412636000020","50,069809020000000"
2019,"8,732609395000050","49,983063159000000"
